student_id,question_id,ability,difficulty,answered_correctly
1484,19,-2.000362023267198,-0.31967720812894534,False
1688,36,3.1877551240812947,1.2153009730202406,True
1660,46,1.3942968171787988,1.694683071876904,False
1560,28,-3.629358889971838,-0.007172181448675735,False
1745,5,1.0046944126390782,-1.388346579761669,True
1290,46,3.806027501460626,1.694683071876904,True
1841,16,-0.22388346550433041,-0.6681028459503868,True
1218,31,2.444171017038997,0.632878712658696,True
1276,37,-0.38124825789878564,1.4305402322121616,False
1590,8,-0.021714999700179205,-1.075226127393287,True
1104,41,-1.5336543136967253,1.1997895105073653,False
1203,45,-0.938624567543151,1.2902426684636306,False
1086,6,1.2846885607864462,-1.6949494849342983,True
1912,39,-3.153011065288747,0.9472104582376528,False
1663,34,4.578347613659637,0.30293110331887635,True
1434,3,-0.23847332074007233,-1.9550958418975908,True
1043,23,-3.351117673832713,-0.48182798797833754,False
1579,48,0.0527553645755684,1.9723717453579808,False
1630,11,-0.21378949681799736,-0.687780050884169,True
1938,22,-2.213658062742397,-0.2807915053815573,False
1895,24,3.5758874778264857,-0.3864266696921883,True
1992,41,-4.563880524478151,1.1997895105073653,False
1263,20,-0.14746800867967746,-0.441785627169663,True
1630,45,-0.21378949681799736,,False
1166,3,-1.312680215046024,-1.9550958418975908,True
1179,1,-0.2616484623071983,-1.90812071852015,True
1849,2,-2.105270314947,-1.4856950351542633,False
1332,16,-3.5728059192831054,-0.6681028459503868,False
1713,34,-0.6665335070457205,0.30293110331887635,False
1562,17,0.007439259518725594,-0.5589135755519073,True
1477,49,0.45473236416657986,2.120799609904493,False
1128,24,-0.7522504623046361,-0.3864266696921883,False
1430,6,-0.7218644539338497,-1.6949494849342983,True
1829,28,-1.7611152729834114,-0.007172181448675735,False
1454,44,0.2319446980721538,1.3769615662825754,False
1421,50,0.005117598654638733,2.194765442034332,False
1721,34,-0.22023448640104343,0.30293110331887635,False
1738,32,-1.5087641515620387,0.7552864953737506,False
1499,27,-0.0879853922119353,0.24496079315544297,False
1201,50,-0.2892906968482801,2.194765442034332,False
1668,32,3.2782311818948258,0.7552864953737506,True
1867,40,,1.7580032653879958,False
1266,23,0.903305063191468,-0.48182798797833754,True
1539,46,0.9332589217636746,1.694683071876904,False
1025,43,-1.767613070376334,1.9390204358133798,False
1195,4,0.5014752456928611,,True
1175,14,-0.38061519868090254,-0.8727140619132193,True
1969,16,1.9120634442276685,-0.6681028459503868,True
1538,42,0.9432491167868365,1.3498412742622228,False
1609,24,-2.208582036276841,-0.3864266696921883,False
1556,4,-0.5204437645912621,-1.316538424429544,True
1809,6,-3.5835075461711887,-1.6949494849342983,False
1671,33,3.3691293896616843,0.8161723418477723,True
1542,9,0.5878883897604782,-0.7285393364962602,True
1755,12,-0.20101458588393306,-0.932708679403091,True
1458,8,-1.7965563303967627,-1.075226127393287,False
1790,6,1.9985955024750641,-1.6949494849342983,True
1064,23,1.3942446987354233,-0.48182798797833754,True
1196,13,-0.8163201726358417,-1.077263441223005,True
1909,37,-0.5320664430062527,1.4305402322121616,False
1847,39,-1.048830446091109,0.9472104582376528,False
1726,18,-0.35149108146796054,-0.5589836137336123,True
1317,2,1.5096001198700943,-1.4856950351542633,True
1480,48,0.4379921411584764,1.9723717453579808,False
1352,23,-5.209833718897609,-0.48182798797833754,False
1075,1,-0.7725049783656167,-1.90812071852015,True
1962,40,1.2773532333900195,1.7580032653879958,False
1434,11,-0.23847332074007233,-0.687780050884169,True
1077,46,5.5571742949866945,1.694683071876904,True
1535,3,-0.320146885231658,-1.9550958418975908,True
1236,37,-0.6840806322826412,1.4305402322121616,False
1941,48,1.4978527179034882,1.9723717453579808,False
1222,7,6.020839517101189,-1.329703554227565,True
1875,32,-3.7504143663664493,0.7552864953737506,False
1335,18,0.05890689457884135,-0.5589836137336123,True
1894,8,4.394720008455157,-1.075226127393287,True
1897,17,-1.592927974462129,-0.5589135755519073,False
1994,22,3.5085460589944115,-0.2807915053815573,True
1823,39,1.5595461074901122,0.9472104582376528,True
1091,44,0.30317814505822466,1.3769615662825754,False
1212,38,2.6509162827528368,1.1844745378495978,True
1768,33,2.833590985686895,0.8161723418477723,True
1600,22,2.9741329719670553,-0.2807915053815573,True
1194,41,3.699653176244972,1.1997895105073653,True
1798,29,2.000699282317255,0.49823313441169276,True
1840,47,1.4325048833600853,2.0346665185247454,False
1456,2,0.7161929751229741,-1.4856950351542633,True
1628,38,-0.49369965778055386,1.1844745378495978,False
1630,3,-0.21378949681799736,-1.9550958418975908,True
1954,17,4.303860585793549,-0.5589135755519073,True
1732,26,0.49172141069935,0.09991056932654135,True
1393,38,-0.5097223898592687,1.1844745378495978,False
1862,10,-0.5304804987215612,-0.9038375393519967,True
1361,13,2.2158545879499822,-1.077263441223005,True
1838,10,-0.3714496457584788,-0.9038375393519967,True
1977,46,-2.196807404694042,1.694683071876904,False
1897,1,-1.592927974462129,-1.90812071852015,True
1940,32,-0.5501520647977045,0.7552864953737506,False
1816,26,-1.5980886762749085,0.09991056932654135,False
1257,37,-3.63180205368801,1.4305402322121616,False
1534,2,0.012149943087365611,-1.4856950351542633,True
1245,15,4.259597335375598,-0.6935551987252111,True
1189,39,-2.407540858762458,0.9472104582376528,False
1787,18,-0.7288161727325362,-0.5589836137336123,False
1171,37,-0.9817675961932341,1.4305402322121616,False
1811,30,-2.8156836332912434,0.48292380210947417,False
1522,2,0.3578457343092465,-1.4856950351542633,True
1098,37,-1.0552403785157998,1.4305402322121616,False
1012,33,-1.6299949722419447,0.8161723418477723,False
1016,36,-1.6687586374782855,1.2153009730202406,False
1453,11,-2.9193123182057388,-0.687780050884169,False
1178,48,-2.7556624837082304,1.9723717453579808,False
1949,3,0.1199616934979868,-1.9550958418975908,True
1973,45,-0.4419687851231998,1.2902426684636306,False
1316,40,-1.369241854189506,1.7580032653879958,False
1261,14,1.778837806235636,-0.8727140619132193,True
1718,39,-0.9880509790194186,0.9472104582376528,False
1604,18,-3.7767495119235557,-0.5589836137336123,False
1201,18,-0.2892906968482801,-0.5589836137336123,True
1670,7,-1.9885695577934936,-1.329703554227565,False
1193,43,-5.452790783277191,1.9390204358133798,False
1642,26,-1.047680046193127,0.09991056932654135,False
1376,40,-4.129522295516978,1.7580032653879958,False
1227,38,4.826713731048491,1.1844745378495978,True
1373,4,-0.9202208608813174,-1.316538424429544,True
1754,46,-4.859198516861245,1.694683071876904,False
1644,26,-2.0991108264658256,0.09991056932654135,False
1062,49,-1.5353922342927238,2.120799609904493,False
1645,25,-2.0540351586462573,-0.5219161274658657,False
1384,31,2.412489480561278,0.632878712658696,True
1454,13,0.2319446980721538,-1.077263441223005,True
1234,1,-0.8206640759283773,-1.90812071852015,True
1769,42,2.304356402609529,1.3498412742622228,True
1924,43,-0.9929999353859942,1.9390204358133798,False
1120,16,-2.0020994158623235,,False
1837,47,1.7559872565249885,2.0346665185247454,False
1700,15,0.45017054331281336,-0.6935551987252111,True
1413,23,2.4489958460250554,-0.48182798797833754,True
1355,31,3.860667055975724,0.632878712658696,True
1907,27,-0.05741558710345063,0.24496079315544297,False
1504,21,-2.6404471813562127,-0.3492151430794096,False
1817,29,-1.1806483223505881,0.49823313441169276,False
1116,42,-0.25775017540780626,1.3498412742622228,False
1348,23,0.10180294155448452,-0.48182798797833754,True
1087,26,-4.639310100954363,0.09991056932654135,False
1644,16,-2.0991108264658256,-0.6681028459503868,False
1769,35,2.304356402609529,0.9108960987915374,True
1105,13,-2.838473227331944,-1.077263441223005,False
1019,37,-1.935226330202474,1.4305402322121616,False
1495,40,0.047010546657381413,1.7580032653879958,False
1359,2,0.36192383193243255,-1.4856950351542633,True
1383,19,0.9978262672850027,-0.31967720812894534,True
1610,25,5.089596198385647,-0.5219161274658657,True
1728,39,-1.9131859026252678,0.9472104582376528,False
1259,46,-0.45234432665616264,1.694683071876904,False
1127,30,-0.3750567327258044,0.48292380210947417,False
1505,24,1.4080563198794918,-0.3864266696921883,True
1469,12,1.1090037670070805,-0.932708679403091,True
1274,18,2.974133809618629,-0.5589836137336123,True
1659,22,-0.7616091621822676,-0.2807915053815573,False
1433,10,-1.3423361857700733,-0.9038375393519967,False
1092,6,-3.332952926588603,-1.6949494849342983,False
1487,27,0.08286391627089451,0.24496079315544297,False
1487,3,0.08286391627089451,-1.9550958418975908,True
1039,28,1.6558328177058592,-0.007172181448675735,True
1597,5,-1.5841312317348333,-1.388346579761669,False
1932,16,0.1083013412549298,-0.6681028459503868,True
1190,10,-3.2291792342927845,-0.9038375393519967,False
1603,3,-0.8632469056886909,-1.9550958418975908,True
1223,11,-0.7012908299565825,-0.687780050884169,False
1573,18,-1.5939067564470375,-0.5589836137336123,False
1012,36,-1.6299949722419447,1.2153009730202406,False
1946,17,9.288454144292274,-0.5589135755519073,True
1889,39,2.3624506174352295,0.9472104582376528,True
1084,21,-2.4839573729550946,-0.3492151430794096,False
1663,40,4.578347613659637,1.7580032653879958,True
1832,14,-3.4576454000412595,-0.8727140619132193,False
1938,26,-2.213658062742397,0.09991056932654135,False
1805,13,3.2737763699716336,-1.077263441223005,True
1444,32,1.5191492582147945,0.7552864953737506,True
1768,2,2.833590985686895,-1.4856950351542633,True
1031,23,1.3283899316959324,-0.48182798797833754,True
1934,38,-0.15157376478882256,1.1844745378495978,False
1097,24,4.96987443327966,-0.3864266696921883,True
1779,36,1.014201948992335,1.2153009730202406,False
1410,33,-1.429607032023313,0.8161723418477723,False
1213,43,4.42759299902018,1.9390204358133798,True
1771,31,-0.2222160406740773,0.632878712658696,False
1503,34,-1.6244580484895246,0.30293110331887635,False
1234,7,-0.8206640759283773,-1.329703554227565,True
1793,13,0.039089069931475984,-1.077263441223005,True
1866,19,0.4404142672682462,-0.31967720812894534,True
1943,48,1.0641208161752975,1.9723717453579808,False
1673,1,-0.7150322485829452,-1.90812071852015,True
1494,2,0.8981768390918228,-1.4856950351542633,True
1012,14,-1.6299949722419447,-0.8727140619132193,False
1623,35,-0.6129354178249719,0.9108960987915374,False
1454,50,0.2319446980721538,2.194765442034332,False
1804,35,1.0390563521515457,0.9108960987915374,True
1495,8,0.047010546657381413,-1.075226127393287,True
1588,7,0.39668135742279587,-1.329703554227565,True
1030,18,-1.5368866221070745,-0.5589836137336123,False
1614,47,3.049617884621997,2.0346665185247454,True
1865,10,0.6720657753349482,-0.9038375393519967,True
1302,24,-1.197363075923833,-0.3864266696921883,False
1127,41,-0.3750567327258044,1.1997895105073653,False
1366,43,1.4617272277785658,1.9390204358133798,False
1463,44,3.568228539036058,1.3769615662825754,True
1857,19,-0.7821299947420508,-0.31967720812894534,False
1765,32,-3.729838574150064,0.7552864953737506,False
1160,42,-0.8843242124503125,1.3498412742622228,False
1488,13,-0.17862157600941475,-1.077263441223005,True
1511,46,-0.7048129127998779,1.694683071876904,False
1109,10,-0.3975585279398449,-0.9038375393519967,True
1535,17,-0.320146885231658,-0.5589135755519073,True
